source_country,target_country,shortest_path_length
United Kingdom,"Palestine, State of",34.973262032085564
South Africa,"Palestine, State of",34.973262032085564
Norway,Austria,34.973262032085564
United States,Denmark,34.98376623376623
United States,Netherlands,34.98376623376623
Austria,Sweden,35.0
Hungary,Ireland,35.0
Greece,Australia,35.00333070719881
Armenia,Australia,35.00333070719881
Nepal,New Zealand,35.07381507381508
Canada,Greece,35.08771929824562
Canada,Norway,35.08771929824562
Chile,Canada,35.089227712178534
Philippines,France,35.15085061137693
China,France,35.166898323451626
Denmark,Germany,35.21047757911996
Liberia,United Kingdom,35.25369978858351
Romania,Singapore,35.25705288863184
Japan,Netherlands,35.26806526806527
Japan,Denmark,35.26806526806527
Ireland,Singapore,35.29057149746805
Mexico,Singapore,35.35839256528912
New Zealand,Philippines,35.39249639249639
New Zealand,Belgium,35.39249639249639
Togo,Australia,35.464310743496455
Belgium,Australia,35.464310743496455
Austria,Poland,35.47619047619048
Austria,Israel,35.48076923076923
Pakistan,Mexico,35.50623885918004
Argentina,Indonesia,35.52933273622929
Malaysia,Indonesia,35.52933273622929
Trinidad and Tobago,Ireland,35.60606060606061
Algeria,Ireland,35.60606060606061
Iran,Mexico,35.66666666666667
Germany,Mexico,35.714285714285715
Liberia,Canada,35.730253353204176
Norway,Netherlands,35.77546484523229
Ireland,Belgium,35.87412587412587
Ireland,Philippines,35.87412587412587
Romania,Belgium,35.87412587412587
Romania,Philippines,35.87412587412587
Brazil,Romania,35.88235294117647
Mexico,Belgium,35.941946941946945
Mexico,Philippines,35.941946941946945
Sweden,Thailand,35.94605636347924
Serbia,New Zealand,35.98211214310285
Finland,New Zealand,35.98211214310285
Yemen,Singapore,35.999418206314765
Netherlands,Nepal,36.03174603174603
Netherlands,United Kingdom,36.07909661398034
United States,Thailand,36.08133774876062
Ukraine,"Palestine, State of",36.081783140606674
Denmark,Romania,36.111111111111114
Poland,Sweden,36.111111111111114
Poland,Romania,36.111111111111114
New Zealand,Mexico,36.14285714285714
Latvia,India,36.23376623376624
Singapore,Japan,36.30519480519481
Portugal,Japan,36.313131313131315
Croatia,Japan,36.313131313131315
Singapore,United States,36.31993102682758
Iceland,Ukraine,36.36494252873563
Japan,Thailand,36.36563678305965
Argentina,France,36.37462779205066
Malaysia,France,36.37462779205066
Chile,Australia,36.37884065802637
Belgium,New Zealand,36.38150738150738
Togo,New Zealand,36.38150738150738
Pakistan,Indonesia,36.386142593039146
Liberia,Ireland,36.41649048625793
Denmark,Poland,36.43578643578644
Germany,Netherlands,36.47186147186147
Germany,Denmark,36.47186147186147
Austria,Singapore,36.506410256410255
Uruguay,Canada,36.507936507936506
Uruguay,Ukraine,36.507936507936506
Uruguay,China,36.507936507936506
Togo,China,36.535353535353536
Mongolia,New Zealand,36.53766769865841
Sweden,Iran,36.572622779519335
Yemen,Philippines,36.58297258297259
Indonesia,Philippines,36.58297258297259
Indonesia,Belgium,36.58297258297259
Yemen,Belgium,36.58297258297259
Russia,Japan,36.62448662448663
Sweden,Austria,36.63360410985051
Russia,United States,36.6392228461194
Iran,Indonesia,36.6404438473404
Poland,Canada,36.66617107741104
Russia,France,36.66666666666667
Netherlands,Israel,36.66666666666667
Latvia,France,36.66666666666667
Belgium,France,36.66666666666667
Singapore,Germany,36.66718753582992
"Palestine, State of",Singapore,36.6734378141579
India,Denmark,36.70676691729324
India,Thailand,36.70676691729324
United States,Iran,36.70790416480072
Armenia,New Zealand,36.73968790067862
Greece,New Zealand,36.73968790067862
South Africa,Singapore,36.75699396389052
United Kingdom,Singapore,36.75699396389052
United States,Austria,36.7688854951319
Nepal,Japan,36.78321678321679
India,Netherlands,36.78321678321679
Finland,Nepal,36.78932178932179
Serbia,Nepal,36.78932178932179
Nepal,United States,36.79795300484956
Iceland,India,36.82234432234433
Portugal,Poland,36.85045948203843
Poland,China,36.868686868686865
Serbia,United States,36.88708951866847
Finland,United States,36.88708951866847
Denmark,Israel,36.98523698523699
Russia,Germany,36.98647935512174
Japan,Iran,36.99220319909975
Liberia,Australia,37.01986629905201
Poland,Australia,37.023532727400834
Japan,Austria,37.05318452943093
New Zealand,Indonesia,37.116634323530874
Nepal,Germany,37.145209513851896
Chile,Ukraine,37.17948717948718
Chile,China,37.17948717948718
Canada,Armenia,37.22222222222223
Pakistan,France,37.23143764886052
Finland,Germany,37.2343460276708
Serbia,Germany,37.2343460276708
Netherlands,Ireland,37.24188731165476
"Palestine, State of",Belgium,37.25699219081572
"Palestine, State of",Philippines,37.25699219081572
Togo,Ukraine,37.27796234772979
Italy,Denmark,37.2960372960373
Chile,New Zealand,37.2960372960373
Italy,Netherlands,37.2960372960373
Yemen,Mexico,37.333333333333336
Indonesia,Mexico,37.333333333333336
India,Iran,37.333333333333336
Ireland,Mexico,37.333333333333336
South Africa,Philippines,37.340548340548345
United Kingdom,Belgium,37.340548340548345
United Kingdom,Philippines,37.340548340548345
South Africa,Belgium,37.340548340548345
India,Austria,37.39431466366451
Portugal,Singapore,37.39991003148898
Croatia,Singapore,37.39991003148898
Singapore,Sweden,37.416305916305916
Australia,Netherlands,37.416305916305916
Australia,Denmark,37.416305916305916
Finland,Israel,37.42424242424242
Serbia,Israel,37.42424242424242
Mongolia,United States,37.442645074224025
Iran,France,37.485738903161774
Norway,Iran,37.49960277626677
Spain,Pakistan,37.5
Armenia,Nepal,37.54689754689755
Greece,Nepal,37.54689754689755
Romania,Indonesia,37.56474519632415
Germany,Thailand,37.56943298685586
Ireland,Indonesia,37.59826380516036
Armenia,United States,37.644665276244226
Greece,United States,37.644665276244226
Mexico,Indonesia,37.66608487298143
France,Thailand,37.694140654666974
France,Denmark,37.694140654666974
Russia,Sweden,37.735597735597736
Mongolia,Germany,37.78990158322636
Romania,"Palestine, State of",37.83040488922842
Netherlands,Australia,37.84526312444884
Singapore,Poland,37.8924963924964
Nepal,Sweden,37.894327894327894
Ukraine,Romania,37.93706293706294
Liberia,New Zealand,37.93706293706294
Brazil,Netherlands,37.94660894660895
Brazil,Denmark,37.94660894660895
New Zealand,France,37.96192937935225
Armenia,Germany,37.99192178524656
Greece,Germany,37.99192178524656
"Palestine, State of",Mexico,38.00735294117647
Israel,Netherlands,38.041305916305916
Israel,Denmark,38.041305916305916
Liberia,China,38.09090909090909
South Africa,Mexico,38.09090909090909
Togo,Japan,38.09090909090909
United Kingdom,Mexico,38.09090909090909
Belgium,Japan,38.09090909090909
Togo,United States,38.10564531254187
Belgium,United States,38.10564531254187
Sweden,Hong Kong,38.18181818181819
Armenia,Israel,38.18181818181819
Greece,Israel,38.18181818181819
Germany,Iran,38.195999402895964
Russia,Poland,38.21178821178822
Yemen,Indonesia,38.30711051400707
United States,Romania,38.31709956709957
United States,Hong Kong,38.31709956709957
France,Iran,38.32070707070707
Austria,Belgium,38.333333333333336
Austria,Philippines,38.333333333333336
Nepal,Poland,38.370518370518376
France,Austria,38.38168840103825
Singapore,"Palestine, State of",38.38235294117647
Lebanon,"Palestine, State of",38.38235294117647
Italy,Thailand,38.39360881103168
Togo,Germany,38.4529018215442
Belgium,Germany,38.4529018215442
Mexico,France,38.5113799288028
Australia,Thailand,38.5138774313003
Japan,Romania,38.6013986013986
Japan,Hong Kong,38.6013986013986
Bangladesh,Ukraine,38.627450980392155
Bangladesh,Canada,38.627450980392155
Bangladesh,China,38.627450980392155
Mongolia,China,38.70760233918129
Denmark,Singapore,38.70937491627147
Poland,New Zealand,38.75988992088064
Netherlands,New Zealand,38.76245976245977
Liberia,Pakistan,38.80952380952381
Austria,Indonesia,38.81410256410257
Nepal,"Palestine, State of",38.95424836601307
"Palestine, State of",Indonesia,38.98113012185021
Chile,Japan,39.00543900543901
Chile,United States,39.02017522707178
Italy,Iran,39.02017522707178
Brazil,Thailand,39.04418046160333
United Kingdom,Indonesia,39.06468627158283
South Africa,Indonesia,39.06468627158283
Italy,Austria,39.081156557402956
Norway,Hong Kong,39.10879817856562
Israel,Thailand,39.1388774313003
Australia,Iran,39.14044384734041
Yemen,France,39.152405569828446
Indonesia,France,39.152405569828446
Lebanon,Canada,39.16666666666667
Lebanon,China,39.16666666666667
Lebanon,Ukraine,39.16666666666667
Ukraine,Denmark,39.173789173789174
Ukraine,Netherlands,39.173789173789174
Australia,Austria,39.20142517767158
Togo,Sweden,39.2020202020202
Belgium,Sweden,39.2020202020202
Iceland,United Kingdom,39.205851619644726
Uruguay,Nepal,39.2063492063492
"Palestine, State of",Iran,39.21568627450981
Uruguay,United Kingdom,39.25369978858351
China,Netherlands,39.26413200326244
China,Denmark,39.26413200326244
Uruguay,Poland,39.285714285714285
Mongolia,Pakistan,39.285714285714285
Sweden,Norway,39.285714285714285
Denmark,Philippines,39.292929292929294
Denmark,Belgium,39.292929292929294
Chile,Germany,39.36743173607412
Mongolia,France,39.369369369369366
France,Netherlands,39.43181818181819
Romania,Armenia,39.523809523809526
Denmark,Nepal,39.56709956709956
Poland,Nepal,39.56709956709956
Liberia,Ukraine,39.583333333333336
Slovakia,Ukraine,39.583333333333336
Slovenia,Ukraine,39.583333333333336
France,Armenia,39.6078431372549
Liberia,Japan,39.64646464646465
Finland,Japan,39.64646464646465
Serbia,Japan,39.64646464646465
Liberia,United States,39.661200868097424
Poland,United States,39.664867296446246
Brazil,Iran,39.67074687764344
Togo,Poland,39.67821067821068
Belgium,Poland,39.67821067821068
Philippines,Netherlands,39.69988344988346
Philippines,Denmark,39.69988344988346
Portugal,Indonesia,39.707602339181285
Croatia,Indonesia,39.707602339181285
Brazil,Austria,39.73172820797461
Lebanon,Ireland,39.77272727272727
Norway,Armenia,39.79166666666667
Germany,Hong Kong,39.80519480519481
Israel,Austria,39.82642517767158
"Palestine, State of",France,39.82642517767158
Uruguay,Israel,39.84126984126984
Chile,Nepal,39.87789987789988
Sweden,Finland,39.905956112852664
Sweden,Togo,39.905956112852664
South Africa,France,39.9099813274042
Croatia,"Palestine, State of",39.973262032085564
Portugal,"Palestine, State of",39.973262032085564
Togo,Nepal,39.976375046142486
Argentina,Brazil,40.0
Norway,Russia,40.0
Liberia,Germany,40.00845737709976
Poland,Germany,40.01212380544858
United States,Finland,40.04123749813405
United States,Togo,40.04123749813405
Iceland,Ireland,40.11494252873563
India,Romania,40.116550116550115
Chile,Sweden,40.116550116550115
India,Hong Kong,40.116550116550115
Belgium,"Palestine, State of",40.168067226890756
Russia,"Palestine, State of",40.168067226890756
Finland,Poland,40.18379281537177
Poland,Israel,40.2020202020202
Togo,Israel,40.22766122766123
Italy,Armenia,40.23809523809524
Mongolia,Japan,40.26315789473684
Mongolia,Israel,40.26315789473684
Ukraine,Thailand,40.27136068878356
Japan,Togo,40.325536532433084
Japan,Finland,40.325536532433084
Philippines,Thailand,40.34565580618212
Mongolia,Sweden,40.35087719298246
China,Thailand,40.361703518256824
Austria,Nepal,40.38548752834467
Greece,Japan,40.40404040404041
Armenia,Japan,40.40404040404041
Malaysia,Netherlands,40.47186147186147
Malaysia,Denmark,40.47186147186147
Argentina,Netherlands,40.47186147186147
Argentina,Denmark,40.47186147186147
Netherlands,Japan,40.47186147186148
Hungary,India,40.47619047619048
Thailand,India,40.47619047619048
Saudi Arabia,India,40.47619047619048
Hong Kong,India,40.47619047619048
Russia,Singapore,40.48537669227325
Netherlands,United States,40.486597693494254
Chile,Israel,40.51282051282051
Bangladesh,Australia,40.535714285714285
Chile,Poland,40.5927405927406
Italy,Hong Kong,40.62937062937063
Nepal,Singapore,40.64410685100341
Ukraine,Mexico,40.655011655011656
India,Togo,40.66666666666667
India,Finland,40.66666666666667
Serbia,Singapore,40.733243364822314
Finland,Singapore,40.733243364822314
Mongolia,Poland,40.739348370927324
Australia,Romania,40.74963924963925
Singapore,Philippines,40.74963924963925
Australia,Hong Kong,40.74963924963925
Singapore,Belgium,40.74963924963925
Portugal,Belgium,40.75757575757576
Liberia,Sweden,40.75757575757576
Croatia,Philippines,40.75757575757576
Croatia,Belgium,40.75757575757576
Portugal,Philippines,40.75757575757576
Norway,Togo,40.832936109600105
Norway,Finland,40.832936109600105
Netherlands,Germany,40.83385420249659
Ukraine,Iran,40.89792710482366
Armenia,Poland,40.941368572947525
Greece,Poland,40.941368572947525
Romania,Mexico,40.94805194805195
Ukraine,Austria,40.95890843515483
Philippines,Iran,40.97222222222223
China,Iran,40.98826993429692
Lebanon,Australia,41.01449275362319
Denmark,Indonesia,41.01706722396378
Uruguay,Australia,41.01986629905201
Canada,Malaysia,41.02564102564102
Norway,Italy,41.02564102564103
Philippines,Austria,41.0332035525534
China,Austria,41.0492512646281
Russia,Philippines,41.06893106893107
Russia,Belgium,41.06893106893107
Nepal,Belgium,41.22766122766123
Nepal,Philippines,41.22766122766123
Latvia,Pakistan,41.23376623376624
Liberia,Poland,41.23376623376624
Bangladesh,United Kingdom,41.27934081422453
Brazil,Hong Kong,41.27994227994228
Mongolia,Singapore,41.28879892037787
Pakistan,Netherlands,41.328671328671334
Pakistan,Denmark,41.328671328671334
Austria,"Palestine, State of",41.363122171945705
Israel,Hong Kong,41.37463924963925
Israel,Romania,41.37463924963925
Armenia,Singapore,41.49081912239807
Greece,Singapore,41.49081912239807
Singapore,Mexico,41.5
Germany,Togo,41.52933273622929
Germany,Finland,41.52933273622929
Malaysia,Thailand,41.56943298685586
Argentina,Thailand,41.56943298685586
Iran,Netherlands,41.58297258297259
Iran,Denmark,41.58297258297259
Netherlands,Sweden,41.58297258297259
France,Hong Kong,41.6540404040404
France,Togo,41.6540404040404
France,Finland,41.6540404040404
Sweden,Russia,41.66034207776495
Hungary,France,41.66666666666667
Austria,Romania,41.66666666666667
Spain,France,41.66666666666667
Portugal,Armenia,41.66666666666667
Croatia,Armenia,41.66666666666667
Liberia,Israel,41.78321678321679
United States,Russia,41.79562346304633
Isle of Man,Canada,41.819679849340865
Isle of Man,United Kingdom,41.819679849340865
Iceland,Pakistan,41.82234432234433
Isle of Man,India,41.827541827541836
Lebanon,Nepal,41.86507936507936
Lebanon,United Kingdom,41.91242994731367
Uruguay,New Zealand,41.93706293706294
Togo,Singapore,41.951799158695714
Belgium,Singapore,41.951799158695714
Bangladesh,Israel,41.96078431372549
Canada,Brazil,41.98412698412699
New Zealand,Netherlands,42.059163059163055
New Zealand,Denmark,42.059163059163055
Netherlands,Poland,42.05916305916307
Nepal,Mexico,42.0718954248366
Japan,Russia,42.079922497345365
Romania,Denmark,42.142857142857146
Isle of Man,Australia,42.177041499330656
Argentina,Iran,42.19599940289596
Malaysia,Iran,42.19599940289596
Netherlands,Austria,42.20202020202021
Argentina,Austria,42.25698073322714
Malaysia,Austria,42.25698073322714
Bangladesh,Ireland,42.27272727272727
Italy,Finland,42.35350856040512
Italy,Togo,42.35350856040512
India,Russia,42.421052631578945
Slovenia,United Kingdom,42.42424242424243
Poland,Japan,42.42424242424243
Slovakia,United Kingdom,42.42424242424243
Pakistan,Thailand,42.42624284366571
Australia,Togo,42.473777180673736
Australia,Finland,42.473777180673736
Singapore,Indonesia,42.473777180673736
Ukraine,Hong Kong,42.5071225071225
Togo,Philippines,42.535353535353536
Togo,Belgium,42.535353535353536
Belgium,Philippines,42.535353535353536
Romania,Netherlands,42.54079254079254
Ireland,Netherlands,42.54079254079254
Ireland,Denmark,42.54079254079254
United Kingdom,Armenia,42.549019607843135
Netherlands,"Palestine, State of",42.54901960784314
China,Romania,42.597465336595775
Mexico,Denmark,42.60861360861361
Mexico,Netherlands,42.60861360861361
Iran,Thailand,42.680544097966965
Canada,South Africa,42.77777777777778
Canada,Iceland,42.77777777777778
Isle of Man,Ireland,42.79040404040404
Russia,Indonesia,42.793068999965556
Chile,Singapore,42.86632907322563
Denmark,"Palestine, State of",42.86758992641346
Nepal,Indonesia,42.951799158695714
Brazil,Finland,43.00408021097677
Brazil,Togo,43.00408021097677
Philippines,Romania,43.03321678321679
Philippines,Hong Kong,43.03321678321679
Finland,Indonesia,43.04093567251462
